ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT (lux),MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
-0.3112,2.9832,8.2815,-0.7307,3.1587,9.2552,0.3784,0.0019,-0.4538,0.0286,-0.0077,-0.1857,364,-22.18,25.13,-5.24,42.07,-18.73,4.46,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11011,2018-11-06 12:00:20:522
-0.3424,2.9808,8.2648,-0.7375,3.16,9.2542,0.3535,-0.0012,-0.468,0.0126,8.00E-04,-0.1857,364,-22.18,24.08,-4.64,42.07,-18.73,4.46,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11021,2018-11-06 12:00:20:532
-0.3424,2.9808,8.2648,-0.7375,3.16,9.2542,0.3535,-0.0012,-0.468,0.0126,8.00E-04,-0.1857,364,-22.18,24.08,-4.64,42.07,-18.73,4.46,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11031,2018-11-06 12:00:20:542
-0.3567,3.0263,8.2624,-0.7471,3.1579,9.2542,0.3481,0.0469,-0.4687,-0.0172,0.0264,-0.1761,364,-23.23,24.38,-4.64,44.51,-18.78,4.62,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11041,2018-11-06 12:00:20:552
-0.3567,3.0263,8.2624,-0.7471,3.1579,9.2542,0.3481,0.0469,-0.4687,-0.047,0.0328,-0.1601,364,-23.23,24.38,-4.64,44.51,-18.78,4.62,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11050,2018-11-06 12:00:20:561
-0.3927,3.043,8.2767,-0.7613,3.1488,9.2561,0.3254,0.073,-0.454,-0.047,0.0328,-0.1601,370,-21.58,24.98,-5.84,44.51,-18.78,4.62,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11061,2018-11-06 12:00:20:572
-0.3927,3.043,8.2767,-0.7613,3.1488,9.2561,0.3254,0.073,-0.454,-0.0769,0.0551,-0.142,370,-21.58,24.98,-5.84,44.51,-18.78,4.62,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11070,2018-11-06 12:00:20:581
-0.3974,3.0622,8.327,-0.7741,3.1375,9.2589,0.3326,0.1032,-0.405,-0.1067,0.0786,-0.1292,370,-21.58,24.98,-5.84,44.51,-18.78,4.62,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11081,2018-11-06 12:00:20:592
-0.3328,3.0718,8.4491,-0.7936,3.1182,9.2638,0.4156,0.1315,-0.286,-0.1067,0.0786,-0.1292,370,-21.88,25.43,-3.89,42.4,-18.66,4.78,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11091,2018-11-06 12:00:20:602
-0.3328,3.0718,8.4491,-0.7936,3.1182,9.2638,0.4156,0.1315,-0.286,-0.1365,0.0882,-0.1292,370,-21.88,25.43,-3.89,42.4,-18.66,4.78,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11101,2018-11-06 12:00:20:612
-0.2849,3.1149,8.5353,-0.8098,3.099,9.2688,0.4786,0.193,-0.2037,-0.1546,0.0935,-0.1346,370,-22.93,24.83,-4.94,42.4,-18.66,4.78,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11111,2018-11-06 12:00:20:622
-0.2849,3.1149,8.5353,-0.8098,3.099,9.2688,0.4786,0.193,-0.2037,-0.1546,0.0935,-0.1346,370,-22.93,24.83,-4.94,42.4,-18.66,4.78,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11120,2018-11-06 12:00:20:631
-0.2753,3.1149,8.7867,-0.8273,3.0763,9.2748,0.5047,0.2144,0.0421,-0.1642,0.0956,-0.1463,370,-22.33,24.23,-4.79,43.28,-18.28,5.1,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11130,2018-11-06 12:00:20:641
-0.2682,3.1867,8.9615,-0.8481,3.0473,9.2825,0.5315,0.3133,0.2086,-0.1397,0.0722,-0.1537,370,-22.03,23.93,-5.84,43.28,-18.28,5.1,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11140,2018-11-06 12:00:20:651
-0.2682,3.1867,8.9615,-0.8481,3.0473,9.2825,0.5315,0.3133,0.2086,-0.1397,0.0722,-0.1537,370,-22.03,23.93,-5.84,43.28,-18.28,5.1,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11150,2018-11-06 12:00:20:661
-0.1149,3.3782,9.1554,-0.862,3.0296,9.287,0.698,0.521,0.3969,-0.1131,0.0658,-0.1708,376,-22.18,24.38,-4.94,43.3,-18,5.3,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11161,2018-11-06 12:00:20:672
-0.237,3.5075,9.5122,-0.88,3.0135,9.2906,0.5932,0.6644,0.7469,-0.0609,0.0477,-0.1942,376,-22.18,24.38,-4.94,43.3,-18,5.3,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11170,2018-11-06 12:00:20:681
-0.237,3.5075,9.5122,-0.88,3.0135,9.2906,0.5932,0.6644,0.7469,-0.0609,0.0477,-0.1942,376,-22.33,22.72,-5.84,43.3,-18,5.3,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11181,2018-11-06 12:00:20:692
-0.2945,3.383,9.6055,-0.8869,3.0094,9.2913,0.5426,0.5427,0.8364,9.00E-04,-0.0205,-0.207,376,-22.33,22.72,-5.84,43.3,-18,5.3,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11190,2018-11-06 12:00:20:701
-0.2945,3.383,9.6055,-0.8869,3.0094,9.2913,0.5426,0.5427,0.8364,9.00E-04,-0.0205,-0.207,376,-22.33,22.72,-5.84,43.3,-18,5.3,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11201,2018-11-06 12:00:20:712
-0.3998,3.3255,9.3254,-0.8848,3.0116,9.2907,0.4355,0.4823,0.5542,0.0393,-0.0983,-0.2304,376,-23.83,24.23,-3.74,46.09,-17.88,5.44,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11211,2018-11-06 12:00:20:722
-0.3998,3.3255,9.3254,-0.8848,3.0116,9.2907,0.4355,0.4823,0.5542,0.0393,-0.0983,-0.2304,376,-23.83,24.23,-3.74,46.09,-17.88,5.44,5,45.497,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11220,2018-11-06 12:00:20:731
-0.4573,3.4261,8.928,-0.8707,3.0174,9.2902,0.3649,0.5767,0.1553,0.035,-0.16,-0.2411,376,-22.93,23.33,-3.89,46.09,-17.88,5.44,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11230,2018-11-06 12:00:20:741
-0.3951,3.4692,8.7412,-0.8561,3.0193,9.2909,0.4134,0.6179,-0.0327,0.0126,-0.1728,-0.2347,376,-22.93,23.33,-3.89,46.09,-17.88,5.44,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11241,2018-11-06 12:00:20:752
-0.3951,3.4692,8.7412,-0.8561,3.0193,9.2909,0.4134,0.6179,-0.0327,0.0126,-0.1728,-0.2347,376,-23.23,24.83,-3.59,43.69,-17.93,5.26,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11251,2018-11-06 12:00:20:762
-0.4022,3.4764,8.8011,-0.8383,3.0209,9.292,0.4242,0.6192,0.0257,0.019,-0.1473,-0.2336,379,-23.23,24.83,-3.59,43.69,-17.93,5.26,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11260,2018-11-06 12:00:20:771
-0.4022,3.4764,8.8011,-0.8383,3.0209,9.292,0.4242,0.6192,0.0257,0.019,-0.1473,-0.2336,379,-22.93,21.53,-4.19,43.69,-17.93,5.26,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11270,2018-11-06 12:00:20:781
-0.4788,3.4261,8.7317,-0.8286,3.0244,9.2918,0.3038,0.5695,-0.0444,0.0382,-0.1355,-0.2326,379,-22.93,21.53,-4.19,43.69,-17.93,5.26,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11282,2018-11-06 12:00:20:793
-0.474,3.4524,8.7101,-0.8192,3.0304,9.2906,0.2997,0.5901,-0.0653,0.0531,-0.1334,-0.2326,379,-22.18,24.08,-4.64,43.24,-18,5.04,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11290,2018-11-06 12:00:20:801
-0.474,3.4524,8.7101,-0.8192,3.0304,9.2906,0.2997,0.5901,-0.0653,0.0531,-0.1334,-0.2326,379,-22.18,24.08,-4.64,43.24,-18,5.04,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11301,2018-11-06 12:00:20:812
-0.6105,3.4764,8.7077,-0.8091,3.0428,9.2875,0.1537,0.6022,-0.0652,0.084,-0.1132,-0.223,379,-23.83,24.23,-4.34,43.24,-18,5.04,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11311,2018-11-06 12:00:20:822
-0.6105,3.4764,8.7077,-0.8091,3.0428,9.2875,0.1537,0.6022,-0.0652,0.084,-0.1132,-0.223,379,-23.83,24.23,-4.34,43.24,-18,5.04,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11320,2018-11-06 12:00:20:831
-0.5435,3.4955,8.6119,-0.8039,3.056,9.2836,0.2159,0.6088,-0.1575,0.101,-0.0929,-0.1963,379,-23.38,22.72,-3.74,43.24,-18,5.04,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11330,2018-11-06 12:00:20:841
-0.51,3.407,8.4755,-0.8006,3.0733,9.2782,0.2463,0.5039,-0.2886,0.0936,-0.0663,-0.1814,379,-23.38,22.72,-3.74,43.24,-18,5.04,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11341,2018-11-06 12:00:20:852
-0.51,3.407,8.4755,-0.8006,3.0733,9.2782,0.2463,0.5039,-0.2886,0.0552,-0.0556,-0.1718,379,-24.28,21.98,-3.89,48.45,-18.26,4.93,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11351,2018-11-06 12:00:20:862
-0.5243,3.4668,8.679,-0.7997,3.0811,9.2756,0.2311,0.5564,-0.0827,0.0414,-0.0642,-0.1633,382,-24.28,21.98,-3.89,48.45,-18.26,4.93,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11361,2018-11-06 12:00:20:872
-0.5243,3.4668,8.679,-0.7997,3.0811,9.2756,0.2311,0.5564,-0.0827,0.0414,-0.0642,-0.1633,382,-23.38,23.18,-4.79,48.45,-18.26,4.93,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11370,2018-11-06 12:00:20:881
-0.5818,3.4261,8.904,-0.7967,3.0872,9.2739,0.1709,0.5097,0.1433,0.0478,-0.0737,-0.1516,382,-23.38,23.18,-4.79,48.45,-18.26,4.93,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11380,2018-11-06 12:00:20:891
-0.6033,3.4046,8.837,-0.7904,3.1002,9.2701,0.1434,0.4754,0.0786,0.0829,-0.0706,-0.1143,382,-23.68,22.58,-4.94,46.93,-18.35,4.91,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11390,2018-11-06 12:00:20:901
-0.6033,3.4046,8.837,-0.7904,3.1002,9.2701,0.1434,0.4754,0.0786,0.0829,-0.0706,-0.1143,382,-23.68,22.58,-4.94,46.93,-18.35,4.91,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11400,2018-11-06 12:00:20:911
-0.5459,3.3495,8.7676,-0.7851,3.1137,9.266,0.196,0.4074,0.0123,0.1032,-0.0652,-0.0962,382,-24.73,22.58,-4.94,46.93,-18.35,4.91,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11410,2018-11-06 12:00:20:921
-0.5459,3.3495,8.7676,-0.7851,3.1137,9.266,0.196,0.4074,0.0123,0.1032,-0.0652,-0.0962,382,-24.73,22.58,-4.94,46.93,-18.35,4.91,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11421,2018-11-06 12:00:20:932
-0.5267,3.2465,8.6503,-0.7786,3.1337,9.2598,0.209,0.2855,-0.0994,0.1096,-0.0567,-0.0919,382,-23.83,24.98,-4.04,44.92,-18.64,4.81,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11430,2018-11-06 12:00:20:941
-0.5028,3.2274,8.5928,-0.7721,3.1528,9.2539,0.2266,0.2487,-0.1498,0.1085,-0.0429,-0.0951,382,-23.83,24.98,-4.04,44.92,-18.64,4.81,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11440,2018-11-06 12:00:20:951
-0.5028,3.2274,8.5928,-0.7721,3.1528,9.2539,0.2266,0.2487,-0.1498,0.1085,-0.0429,-0.0951,382,-22.93,21.98,-4.94,44.92,-18.64,4.81,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11451,2018-11-06 12:00:20:962
-0.6225,3.2082,8.5282,-0.7698,3.1739,9.2468,0.1045,0.2107,-0.2049,0.1074,-0.0109,-0.0951,393,-22.93,21.98,-4.94,44.92,-18.64,4.81,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11460,2018-11-06 12:00:20:971
-0.6225,3.2322,8.351,-0.773,3.1988,9.238,0.1069,0.2137,-0.3661,0.0744,0.0157,-0.0866,393,-24.73,23.33,-3.59,48.44,-18.88,4.76,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11471,2018-11-06 12:00:20:982
-0.6225,3.2322,8.351,-0.773,3.1988,9.238,0.1069,0.2137,-0.3661,0.0744,0.0157,-0.0866,393,-24.73,23.33,-3.59,48.44,-18.88,4.76,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11480,2018-11-06 12:00:20:991
-0.735,3.3232,8.497,-0.7792,3.2128,9.2326,-1.00E-04,0.293,-0.2108,0.0318,0.0285,-0.0738,393,-23.38,22.43,-5.84,48.44,-18.88,4.76,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11490,2018-11-06 12:00:21:001
-0.735,3.3232,8.497,-0.7792,3.2128,9.2326,-1.00E-04,0.293,-0.2108,0.0318,0.0285,-0.0738,393,-23.38,22.43,-5.84,48.44,-18.88,4.76,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11501,2018-11-06 12:00:21:012
-0.8595,3.3375,8.8202,-0.791,3.2244,9.2276,-0.1133,0.2955,0.1144,0.0094,0.036,-0.0195,393,-25.03,24.08,-4.64,47.03,-19.2,4.9,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11510,2018-11-06 12:00:21:021
-0.8595,3.3375,8.8202,-0.791,3.2244,9.2276,-0.1133,0.2955,0.1144,0.0094,0.036,-0.0195,393,-25.03,24.08,-4.64,47.03,-19.2,4.9,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11520,2018-11-06 12:00:21:031
-0.826,3.2729,8.837,-0.7964,3.2304,9.225,-0.0742,0.2234,0.1286,0.0126,0.0189,0.0103,393,-24.58,20.33,-4.04,47.03,-19.2,4.9,5,44.923,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11531,2018-11-06 12:00:21:042
-0.7685,3.201,8.8705,-0.7952,3.2337,9.2239,-0.0174,0.1467,0.1581,0.0062,-0.0173,0.0252,393,-24.58,20.33,-4.04,47.03,-19.2,4.9,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11540,2018-11-06 12:00:21:051
-0.7685,3.201,8.8705,-0.7952,3.2337,9.2239,-0.0174,0.1467,0.1581,0.0062,-0.0173,0.0252,393,-23.08,22.72,-3.74,46.11,-19.25,4.93,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11551,2018-11-06 12:00:21:062
-0.5986,3.1771,8.8107,-0.7844,3.2368,9.2238,0.1428,0.1178,0.0929,0.0073,-0.0354,0.021,393,-23.08,22.72,-3.74,46.11,-19.25,4.93,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11561,2018-11-06 12:00:21:072
-0.5986,3.1771,8.8107,-0.7844,3.2368,9.2238,0.1428,0.1178,0.0929,0.0073,-0.0354,0.021,393,-23.83,22.43,-3.29,46.11,-19.25,4.93,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11571,2018-11-06 12:00:21:082
-0.5794,3.1675,8.8753,-0.7751,3.2397,9.2236,0.1535,0.1041,0.1536,0.0052,-0.0311,0.0039,393,-23.83,22.43,-3.29,46.11,-19.25,4.93,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11580,2018-11-06 12:00:21:091
-0.6393,3.1915,8.9447,-0.7645,3.245,9.2226,0.0842,0.1207,0.2173,0.0297,-0.0343,-0.0195,393,-24.73,21.53,-3.89,49.73,-19.29,4.8,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11591,2018-11-06 12:00:21:102
-0.6393,3.1915,8.9447,-0.7645,3.245,9.2226,0.0842,0.1207,0.2173,0.0297,-0.0343,-0.0195,393,-24.73,21.53,-3.89,49.73,-19.29,4.8,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11601,2018-11-06 12:00:21:112
-0.6991,3.1939,8.7364,-0.7586,3.2533,9.2201,0.019,0.1143,0.0085,0.0531,-0.0429,-0.028,414,-24.13,22.13,-4.34,49.73,-19.29,4.8,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11610,2018-11-06 12:00:21:121
-0.6991,3.1939,8.7364,-0.7586,3.2533,9.2201,0.019,0.1143,0.0085,0.0531,-0.0429,-0.028,414,-24.13,22.13,-4.34,49.73,-19.29,4.8,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11620,2018-11-06 12:00:21:131
-0.6943,3.1364,8.4539,-0.7533,3.2639,9.2168,0.0184,0.0482,-0.267,0.0552,-0.0482,-0.0291,414,-24.73,21.98,-4.64,49.37,-19.44,4.67,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11631,2018-11-06 12:00:21:142
-0.6584,3.1987,8.3845,-0.7485,3.2784,9.2121,0.0492,0.0992,-0.3245,0.0478,-0.0184,-0.027,414,-24.73,21.98,-4.64,49.37,-19.44,4.67,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11640,2018-11-06 12:00:21:151
-0.6584,3.1987,8.3845,-0.7485,3.2784,9.2121,0.0492,0.0992,-0.3245,0.0478,-0.0184,-0.027,414,-23.68,23.33,-5.99,49.37,-19.44,4.67,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11651,2018-11-06 12:00:21:162
-0.577,3.1795,8.2767,-0.7476,3.2894,9.2082,0.1291,0.0725,-0.4207,0.0414,0.0061,-0.0206,414,-23.68,23.33,-5.99,49.37,-19.44,4.67,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11661,2018-11-06 12:00:21:172
-0.577,3.1795,8.2767,-0.7476,3.2894,9.2082,0.1291,0.0725,-0.4207,0.0414,0.0061,-0.0206,414,-21.13,22.28,-3.89,44.68,-19.6,4.64,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11671,2018-11-06 12:00:21:182
-0.6105,3.1843,8.3534,-0.7519,3.2973,9.2051,0.0993,0.0712,-0.3375,0.0275,0.0242,-0.0355,414,-21.13,22.28,-3.89,44.68,-19.6,4.64,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11680,2018-11-06 12:00:21:191
-0.6512,3.2202,8.3486,-0.7567,3.3005,9.2035,0.0631,0.1044,-0.3397,0.0148,0.0242,-0.0302,414,-22.78,23.93,-5.09,44.68,-19.6,4.64,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11691,2018-11-06 12:00:21:202
-0.6512,3.2202,8.3486,-0.7567,3.3005,9.2035,0.0631,0.1044,-0.3397,0.0148,0.0242,-0.0302,414,-22.78,23.93,-5.09,44.68,-19.6,4.64,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11701,2018-11-06 12:00:21:212
-0.6632,3.2465,8.3989,-0.761,3.3013,9.2029,0.0551,0.1304,-0.288,-0.0065,0.0264,-0.0099,414,-24.28,22.58,-5.99,46.7,-19.67,4.73,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11711,2018-11-06 12:00:21:222
-0.6632,3.2465,8.3989,-0.761,3.3013,9.2029,0.0551,0.1304,-0.288,-0.0065,0.0264,-0.0099,414,-24.28,22.58,-5.99,46.7,-19.67,4.73,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11721,2018-11-06 12:00:21:232
-0.5746,3.3327,8.5449,-0.7641,3.2981,9.2038,0.1466,0.2198,-0.1422,-0.0364,0.02,0.0252,414,-24.73,23.33,-3.14,46.7,-19.67,4.73,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11730,2018-11-06 12:00:21:241
-0.431,3.2896,8.7771,-0.7654,3.2936,9.2053,0.2915,0.1808,0.0885,-0.0417,0.0392,0.0391,414,-24.73,23.33,-3.14,46.7,-19.67,4.73,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11741,2018-11-06 12:00:21:252
-0.431,3.2896,8.7771,-0.7654,3.2936,9.2053,0.2915,0.1808,0.0885,-0.0247,0.0562,0.0359,414,-22.93,23.63,-4.64,44.63,-19.62,4.75,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11752,2018-11-06 12:00:21:263
-0.3136,3.213,8.8969,-0.7705,3.2896,9.2063,0.4137,0.1077,0.2063,-0.0236,0.0434,0.0359,423,-22.93,23.63,-4.64,44.63,-19.62,4.75,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11760,2018-11-06 12:00:21:271
-0.3136,3.213,8.8969,-0.7705,3.2896,9.2063,0.4137,0.1077,0.2063,-0.0236,0.0434,0.0359,423,-23.23,24.38,-4.94,44.63,-19.62,4.75,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11771,2018-11-06 12:00:21:282
-0.2753,3.2154,8.8657,-0.7716,3.2865,9.2073,0.4531,0.1128,0.1736,-0.0321,0.0179,0.0231,423,-23.23,24.38,-4.94,44.63,-19.62,4.75,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11781,2018-11-06 12:00:21:292
-0.261,3.2561,8.8107,-0.7676,3.2813,9.2095,0.4637,0.1583,0.1159,-0.046,-0.0226,0.005,423,-23.38,22.43,-4.79,47,-19.55,4.76,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11790,2018-11-06 12:00:21:301
-0.261,3.2561,8.8107,-0.7676,3.2813,9.2095,0.4637,0.1583,0.1159,-0.046,-0.0226,0.005,423,-23.38,22.43,-4.79,47,-19.55,4.76,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11801,2018-11-06 12:00:21:312
-0.2179,3.2992,8.9184,-0.759,3.2742,9.2127,0.4988,0.2077,0.2196,-0.0353,-0.0375,-0.011,423,-23.98,23.33,-4.64,47,-19.55,4.76,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11810,2018-11-06 12:00:21:321
-0.2179,3.2992,8.9184,-0.759,3.2742,9.2127,0.4988,0.2077,0.2196,-0.0353,-0.0375,-0.011,423,-23.98,23.33,-4.64,47,-19.55,4.76,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11821,2018-11-06 12:00:21:332
-0.182,3.2705,8.8633,-0.7533,3.2718,9.214,0.5294,0.181,0.1626,-0.014,-0.029,-0.0248,423,-23.23,23.33,-4.94,45.76,-19.49,4.67,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11831,2018-11-06 12:00:21:342
-0.1341,3.2609,8.7125,-0.7493,3.2714,9.2145,0.5735,0.1717,0.011,-2.00E-04,-0.0184,-0.0515,423,-23.23,23.33,-4.94,45.76,-19.49,4.67,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11840,2018-11-06 12:00:21:351
-0.1341,3.2609,8.7125,-0.7493,3.2714,9.2145,0.5735,0.1717,0.011,0.002,-0.0152,-0.0845,423,-23.38,21.68,-4.04,45.76,-19.49,4.67,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11851,2018-11-06 12:00:21:362
-0.2203,3.3303,8.7795,-0.7493,3.2716,9.2144,0.4873,0.2408,0.0778,0.0041,-0.012,-0.0919,419,-23.38,21.68,-4.04,45.76,-19.49,4.67,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11860,2018-11-06 12:00:21:371
-0.2203,3.3303,8.7795,-0.7493,3.2716,9.2144,0.4873,0.2408,0.0778,0.0041,-0.012,-0.0919,419,-24.28,21.98,-5.24,48.2,-19.49,4.65,5,43.395,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11871,2018-11-06 12:00:21:382
-0.4142,3.3806,8.7436,-0.7507,3.2724,9.214,0.3259,0.2687,0.0276,0.0105,-0.0141,-0.1058,419,-24.28,21.98,-5.24,48.2,-19.49,4.65,5,43.298,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11880,2018-11-06 12:00:21:391
-0.4142,3.3806,8.7436,-0.7507,3.2724,9.214,0.3259,0.2687,0.0276,0.0105,-0.0141,-0.1058,419,-24.28,21.98,-5.24,48.2,-19.49,4.65,5,43.298,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11891,2018-11-06 12:00:21:402
-0.4357,3.3806,8.7508,-0.7534,3.2744,9.2131,0.2758,0.2881,0.0495,0.0158,-0.0141,-0.1026,419,-22.33,21.38,-4.34,48.2,-19.49,4.65,5,43.298,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11902,2018-11-06 12:00:21:413
-0.4884,3.4093,8.6886,-0.7557,3.2769,9.212,0.2254,0.3144,-0.0122,0.018,-0.0088,-0.093,419,-24.28,22.28,-4.94,48.21,-19.52,4.69,5,43.298,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11911,2018-11-06 12:00:21:422
-0.4884,3.4093,8.6886,-0.7557,3.2769,9.212,0.2254,0.3144,-0.0122,0.0041,-0.0311,-0.0791,419,-24.28,22.28,-4.94,48.21,-19.52,4.69,5,43.298,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11921,2018-11-06 12:00:21:432
-0.5363,3.4453,8.7245,-0.7548,3.2786,9.2115,0.1766,0.3484,0.0238,9.00E-04,-0.0524,-0.0717,419,-26.83,23.03,-5.24,48.21,-19.52,4.69,5,43.298,12.922314,77.68371,829.5,NaN,,23.618,,0 / 31,11931,2018-11-06 12:00:21:442
